,flips,time,size
778,250.0,117.37740986820607,128.0
779,248.0,164.21735241502682,128.0
780,306.0,138.53570264101728,128.0
781,250.0,118.35367292225202,128.0
782,246.0,127.91925743681503,128.0
783,313.0,131.80445744251713,128.0
784,301.0,129.3449978060553,128.0
785,243.0,112.54704022675243,128.0
786,409.0,141.47698195735376,128.0
787,207.0,128.1578185865331,128.0
788,244.0,122.74325519681557,128.0
789,273.0,123.62649939473974,128.0
790,293.0,127.9285091543156,128.0
791,301.0,127.55989980396427,128.0
792,206.0,123.31750805585392,128.0
793,189.0,108.61712544880862,128.0
794,353.0,138.0040094582091,128.0
795,204.0,121.64268408300853,128.0
796,284.0,131.00246029970924,128.0
797,306.0,127.86468215025624,128.0
798,160.0,181.90007789028596,128.0
799,251.0,116.35288522511097,128.0
800,165.0,111.65064593825268,128.0
801,233.0,123.93151850276477,128.0
802,192.0,111.98632497038872,128.0
803,177.0,116.48816088225755,128.0
804,257.0,122.22225802986357,128.0
805,271.0,125.07321604196262,128.0
806,304.0,123.31375390102541,128.0
807,399.0,132.83771440170506,128.0
808,111.0,98.07451451014619,128.0
809,373.0,144.45186029640377,128.0
810,267.0,117.16627965673902,128.0
811,306.0,126.49933318515225,128.0
812,185.0,122.88635601743212,128.0
813,288.0,128.0957327971403,128.0
814,140.0,101.07570365577483,128.0
815,250.0,127.95074106364429,128.0
816,208.0,118.5125672264296,128.0
817,324.0,181.39014821272886,128.0
818,235.0,125.18946685411485,128.0
819,179.0,102.34340307429548,128.0
820,191.0,111.20650868188271,128.0
821,199.0,114.04492269118262,128.0
822,253.0,138.5462051444903,128.0
823,344.0,146.70266354619415,128.0
824,357.0,122.12273541708143,128.0
825,267.0,117.88098524259476,128.0
826,117.0,94.82718365645195,128.0
827,229.0,111.960905119301,128.0
828,179.0,106.50245316681534,128.0
829,221.0,124.79402216500615,128.0
830,369.0,142.23197316936836,128.0
831,194.0,121.01773246148731,128.0
832,235.0,120.98956502636204,128.0
833,283.0,124.4083741163676,128.0
834,190.0,110.79552854352073,128.0
835,212.0,118.41257257704332,128.0
836,300.0,128.74316395438947,128.0
837,217.0,118.3770601336303,128.0
838,163.0,118.34231018818949,128.0
839,210.0,114.20174068288328,128.0
840,274.0,120.22924648786717,128.0
841,383.0,140.65446350043976,128.0
842,302.0,126.79686108637578,128.0
843,311.0,131.24186096486517,128.0
844,348.0,130.44805407173226,128.0
845,263.0,128.76862920344095,128.0
846,101.0,99.56344781445138,128.0
847,297.0,128.53080887295542,128.0
848,469.0,156.10901675485007,128.0
849,112.0,98.80453888085438,128.0
850,150.0,107.99623810577562,128.0
851,142.0,108.55865546218487,128.0
852,399.0,146.88739975832144,128.0
853,249.0,124.02856190264504,128.0
854,237.0,131.2047416147711,128.0
855,205.0,121.0637101135749,128.0
856,349.0,189.81402370834266,128.0
857,202.0,127.4687533269456,128.0
858,278.0,123.5468201754386,128.0
859,227.0,116.94639756944444,128.0
860,202.0,115.99732262382865,128.0
861,292.0,124.94317928108953,128.0
862,215.0,111.98104162126825,128.0
863,205.0,117.28232852774137,128.0
864,329.0,144.6813589430443,128.0
865,277.0,113.80973999174577,128.0
866,331.0,137.33722579941067,128.0
867,196.0,111.76371355155848,128.0
868,278.0,126.85878930289806,128.0
869,226.0,125.8055524831324,128.0
870,394.0,135.26081556613536,128.0
871,257.0,129.29522013973605,128.0
872,166.0,109.54541416833223,128.0
873,219.0,114.61063924899419,128.0
874,310.0,157.3969798657718,128.0
875,168.0,121.43860801050558,128.0
876,411.0,188.33755990415335,128.0
877,203.0,105.08816774837743,128.0
878,258.0,132.6765835986387,128.0
879,299.0,137.59043250327653,128.0
880,278.0,128.82568909719896,128.0
881,191.0,120.50492638104727,128.0
882,389.0,144.51293859649124,128.0
883,365.0,138.53608923884514,128.0
884,164.0,113.07467248908297,128.0
885,149.0,117.64354803253462,128.0
886,105.0,98.48003970004412,128.0
887,299.0,139.76479597418225,128.0
888,287.0,130.44813961145869,128.0
889,353.0,137.7254858163949,128.0
890,256.0,131.8735395932497,128.0
891,168.0,124.41723681306554,128.0
892,368.0,133.74802371541503,128.0
893,215.0,125.49714733191632,128.0
894,197.0,112.64414414414415,128.0
895,295.0,168.64959038776624,128.0
896,159.0,119.05989448639703,128.0
897,150.0,94.13984483787547,128.0
898,144.0,100.58031260392417,128.0
899,422.0,145.7063274481851,128.0
900,218.0,114.94077119679964,128.0
901,223.0,128.54568584070796,128.0
902,210.0,112.88703112968871,128.0
903,270.0,129.00087393489184,128.0
904,180.0,116.22101488645006,128.0
905,126.0,100.54425550468716,128.0
906,220.0,121.37321754047389,128.0
907,313.0,120.6743573535609,128.0
908,188.0,117.85362413194444,128.0
909,192.0,95.55683192261185,128.0
910,271.0,131.56467046554133,128.0
911,270.0,121.98622915545992,128.0
912,309.0,120.81646509654148,128.0
913,205.0,101.17671947259667,128.0
914,295.0,135.76257501363884,128.0
915,476.0,201.34553649956024,128.0
916,321.0,139.49657003761894,128.0
917,147.0,104.20586601488723,128.0
918,190.0,113.75528535436521,128.0
919,232.0,119.94024509272313,128.0
920,126.0,102.67221934816348,128.0
921,319.0,136.13974986405654,128.0
922,230.0,118.02983764809127,128.0
923,267.0,135.06896937178627,128.0
924,208.0,114.66625615763547,128.0
925,305.0,134.60441810344827,128.0
926,183.0,110.4646244412951,128.0
927,384.0,139.70678773114827,128.0
928,212.0,111.85475036865388,128.0
929,212.0,117.73169136878815,128.0
930,120.0,104.06180821917808,128.0
931,183.0,119.07016580652245,128.0
932,313.0,127.66336851363236,128.0
933,254.0,124.78993055555556,128.0
934,315.0,186.3773666092943,128.0
935,243.0,130.63118839295603,128.0
936,313.0,130.43885612551463,128.0
937,284.0,114.24868938401049,128.0
938,230.0,123.55416303400175,128.0
939,257.0,135.46261271167802,128.0
940,351.0,147.79181614349775,128.0
941,339.0,147.70739762219287,128.0
942,313.0,128.85789243550502,128.0
943,149.0,113.79694822888284,128.0
944,146.0,101.58246704533276,128.0
945,114.0,103.09235287718917,128.0
946,201.0,120.37724682156949,128.0
947,215.0,119.13453446973783,128.0
948,186.0,115.14639467655722,128.0
949,410.0,143.55230820325474,128.0
950,88.0,93.33794530994662,128.0
951,109.0,97.15145885695553,128.0
952,176.0,114.43398721622218,128.0
953,291.0,132.7287262581822,128.0
954,297.0,168.13516746411483,128.0
955,218.0,124.40264063020082,128.0
956,204.0,122.82713085234094,128.0
957,302.0,132.17718763604702,128.0
958,261.0,133.10921538795913,128.0
959,214.0,127.62730110883841,128.0
960,224.0,113.29562378863614,128.0
961,213.0,120.16141732283465,128.0
962,287.0,123.56476267095736,128.0
963,195.0,114.22581311306143,128.0
964,377.0,142.6667782987274,128.0
965,283.0,116.09052978847274,128.0
966,169.0,109.32356647763075,128.0
967,113.0,101.72885979268958,128.0
968,224.0,117.04239591259919,128.0
969,172.0,113.66920731707317,128.0
970,341.0,120.65591832608915,128.0
971,222.0,110.85941293312735,128.0
972,277.0,120.89964732285989,128.0
973,313.0,135.5476110925493,128.0
974,217.0,154.76268846888937,128.0
975,134.0,111.1883378746594,128.0
976,187.0,131.9017425519955,128.0
977,215.0,133.20769399386234,128.0
978,177.0,118.15019585898153,128.0
979,258.0,117.49882062226216,128.0
980,292.0,142.17213024887621,128.0
981,190.0,126.0326191237608,128.0
982,172.0,101.22094411285947,128.0
983,232.0,114.52167283816162,128.0
984,243.0,122.85143611753054,128.0
985,340.0,139.91436373566358,128.0
986,160.0,107.8102324570932,128.0
987,421.0,149.91538122520933,128.0
988,288.0,129.71879106438897,128.0
989,218.0,112.05481780516307,128.0
990,218.0,121.1715723820987,128.0
991,254.0,137.2632285490547,128.0
992,387.0,135.12156778292237,128.0
993,264.0,134.28958773197022,128.0
994,387.0,182.01483165529933,128.0
995,411.0,141.96174685739055,128.0
996,356.0,135.9752839011356,128.0
997,222.0,119.92917628945342,128.0
998,142.0,107.28192244675041,128.0
999,209.0,119.81310169303973,128.0
1000,304.0,128.5601470260637,128.0
1001,348.0,145.47020826372648,128.0
1002,339.0,128.75307152259762,128.0
1003,205.0,116.54953250222619,128.0
1004,224.0,110.81824111316448,128.0
1005,197.0,116.26350762527233,128.0
1006,212.0,117.67029104887425,128.0
1007,258.0,126.75156645047818,128.0
1008,210.0,115.3614180982602,128.0
1009,209.0,113.2950729726764,128.0
1010,380.0,150.46163069544363,128.0
1011,343.0,134.12473572938688,128.0
1012,259.0,179.0646777245909,128.0
1013,252.0,132.89723362870112,128.0
1014,330.0,132.3506379234492,128.0
1015,203.0,105.50973589973142,128.0
1016,97.0,103.20800715723551,128.0
1017,368.0,139.92286592056178,128.0
1018,164.0,117.75349201028048,128.0
1019,332.0,137.87439937423176,128.0
1020,165.0,109.35901907356948,128.0
1021,211.0,120.03244804978331,128.0
1022,337.0,146.29343671508136,128.0
1023,301.0,128.93463414634147,128.0
1024,526.0,133.8218955957736,256.0
1025,424.0,123.69298470040424,256.0
1026,756.0,137.43747244673034,256.0
1027,795.0,180.72105045492142,256.0
1028,599.0,127.6197825864014,256.0
1029,272.0,113.08792221084954,256.0
1030,362.0,115.51316168700163,256.0
1031,607.0,132.31401561857788,256.0
1032,481.0,123.40033757864047,256.0
1033,794.0,143.1839464882943,256.0
1034,367.0,110.47728087700425,256.0
1035,325.0,110.99605573199467,256.0
1036,594.0,154.05665765719823,256.0
1037,474.0,114.25837560902104,256.0
1038,444.0,118.08313673197252,256.0
1039,600.0,129.34151329243355,256.0
1040,460.0,118.31813733065472,256.0
1041,321.0,105.56736822324532,256.0
1042,344.0,124.59358615423771,256.0
1043,765.0,137.14214325374792,256.0
1044,348.0,112.30783138754003,256.0
1045,285.0,115.23659225044906,256.0
1046,774.0,159.59778313747626,256.0
1047,489.0,118.11280255746689,256.0
1048,601.0,136.83046405262346,256.0
1049,417.0,129.85693018480492,256.0
1050,528.0,128.14233128834357,256.0
1051,458.0,125.02433277230104,256.0
1052,769.0,137.3499691294505,256.0
1053,575.0,133.16939918795293,256.0
1054,416.0,111.64380971846099,256.0
1055,260.0,135.30386597938144,256.0
1056,533.0,115.4830078125,256.0
1057,483.0,107.18541154059847,256.0
1058,451.0,132.41748774825896,256.0
1059,553.0,113.78860800897154,256.0
1060,803.0,146.22274759726577,256.0
1061,277.0,100.68182511051268,256.0
1062,249.0,101.99029175561655,256.0
1063,512.0,126.55854108519797,256.0
1064,388.0,133.8161375051841,256.0
1065,531.0,112.71368963900609,256.0
1066,419.0,122.3195530726257,256.0
1067,653.0,143.14503160556256,256.0
1068,621.0,128.81995158361912,256.0
1069,491.0,122.96889707386946,256.0
1070,470.0,126.65526086287385,256.0
1071,612.0,142.45786277167093,256.0
1072,682.0,138.17031584831827,256.0
1073,774.0,168.3266877220687,256.0
1074,888.0,146.91899954107387,256.0
1075,638.0,128.18616726963182,256.0
1076,425.0,124.49788583509513,256.0
1077,493.0,122.15042774566474,256.0
1078,341.0,109.82643007461259,256.0
1079,553.0,134.51920007979254,256.0
1080,326.0,127.250177481187,256.0
1081,372.0,116.06651935736316,256.0
1082,253.0,133.7744973395489,256.0
1083,295.0,107.3597641188478,256.0
1084,476.0,123.5961334277119,256.0
1085,353.0,127.65509898971594,256.0
1086,480.0,114.65145635607088,256.0
1087,284.0,112.83511041713139,256.0
1088,575.0,125.69626649199962,256.0
1089,215.0,117.98699482589848,256.0
1090,619.0,133.6122420781135,256.0
1091,604.0,128.97924157438035,256.0
1092,702.0,156.15136258660507,256.0
1093,426.0,125.97918118871695,256.0
1094,846.0,145.83979626159243,256.0
1095,478.0,145.4025279533301,256.0
1096,589.0,128.3122165727635,256.0
1097,470.0,114.11829353118479,256.0
1098,530.0,131.17770924685587,256.0
1099,385.0,109.6493295019157,256.0
1100,562.0,136.05479663106,256.0
1101,489.0,121.67823549904197,256.0
1102,334.0,130.00170129401454,256.0
1103,432.0,126.21264516129033,256.0
1104,680.0,134.17226030901463,256.0
1105,666.0,139.57753326509723,256.0
1106,477.0,114.37416163249775,256.0
1107,378.0,116.24270392905022,256.0
1108,462.0,130.22250770811922,256.0
1109,620.0,72.46303203449462,256.0
1110,416.0,141.51688338387214,256.0
1111,316.0,126.9847068387359,256.0
1112,998.0,171.4597248504066,256.0
1113,587.0,122.79890246944375,256.0
1114,363.0,117.77886537180342,256.0
1115,717.0,148.32170204018706,256.0
1116,275.0,116.00835611492236,256.0
1117,255.0,117.08049997428115,256.0
1118,537.0,127.21592024381425,256.0
1119,401.0,145.22781004789564,256.0
1120,513.0,147.92293088408846,256.0
1121,519.0,126.45007169192954,256.0
1122,448.0,120.91785548745945,256.0
1123,377.0,120.1604259004534,256.0
1124,494.0,134.06048014773776,256.0
1125,498.0,125.18301954181335,256.0
1126,235.0,101.87885802469135,256.0
1127,414.0,115.57606564144906,256.0
1128,280.0,109.14723456411828,256.0
1129,308.0,148.1739417989418,256.0
1130,942.0,170.45747515114255,256.0
1131,322.0,115.6056685150955,256.0
1132,503.0,124.01885638568953,256.0
1133,718.0,146.41249616211238,256.0
1134,525.0,132.885327708612,256.0
1135,414.0,117.42253015139852,256.0
1136,357.0,123.11515494697828,256.0
1137,338.0,117.65628539071348,256.0
1138,577.0,135.95477126888844,256.0
1139,314.0,125.26000604899687,256.0
1140,514.0,122.71645672905298,256.0
1141,447.0,128.99141852770884,256.0
1142,361.0,115.56927402862986,256.0
1143,462.0,123.036861370315,256.0
1144,466.0,124.8353268715199,256.0
1145,484.0,120.03013988125188,256.0
1146,477.0,132.31694324933414,256.0
1147,498.0,119.79280699969478,256.0
1148,406.0,163.2139487179487,256.0
1149,627.0,137.6175274187735,256.0
1150,368.0,119.55387144838924,256.0
1151,397.0,113.0038087395131,256.0
1152,411.0,122.39049629324548,256.0
1153,376.0,125.4805001793676,256.0
1154,395.0,109.55422733077906,256.0
1155,439.0,118.71824768485197,256.0
1156,377.0,105.92125465077945,256.0
1157,507.0,153.80805687203792,256.0
1158,395.0,133.97732785505667,256.0
1159,674.0,148.55321002203206,256.0
1160,437.0,127.80855334259688,256.0
1161,628.0,134.11034270785308,256.0
1162,329.0,108.82727272727273,256.0
1163,410.0,116.45716490866992,256.0
1164,472.0,124.64644167657244,256.0
1165,434.0,122.85530645824764,256.0
1166,370.0,116.67256038647344,256.0
1167,798.0,164.4338401479351,256.0
1168,465.0,126.932556118014,256.0
1169,260.0,106.52703539366422,256.0
1170,307.0,132.06687506405657,256.0
1171,476.0,111.39709533848676,256.0
1172,705.0,138.57908470493777,256.0
1173,557.0,132.5805152979066,256.0
1174,312.0,112.9961489088575,256.0
1175,558.0,122.98685758118128,256.0
1176,365.0,119.86698643560781,256.0
1177,522.0,153.4559367296631,256.0
1178,385.0,119.61332522056587,256.0
1179,542.0,141.5455855114221,256.0
1180,398.0,119.99984616173529,256.0
1181,477.0,115.37012008362099,256.0
1182,392.0,116.23901644351677,256.0
1183,227.0,101.6985022568732,256.0
1184,272.0,112.20185328185327,256.0
1185,606.0,134.97296879827002,256.0
1186,834.0,149.52726990210803,256.0
1187,532.0,120.13138423594697,256.0
1188,325.0,111.4440315838365,256.0
1189,361.0,109.99845281072717,256.0
1190,700.0,145.8622681044616,256.0
1191,311.0,110.17371570043326,256.0
1192,652.0,134.1833910034602,256.0
1193,750.0,145.90804419661296,256.0
1194,524.0,137.3703342403861,256.0
1195,589.0,131.39283323894352,256.0
1196,772.0,137.7160236180393,256.0
1197,636.0,139.11677412752022,256.0
1198,428.0,125.05259926320099,256.0
1199,339.0,109.55475386347355,256.0
1200,640.0,134.25336288202854,256.0
1201,390.0,114.42435348164972,256.0
1202,280.0,105.7782304138308,256.0
1203,610.0,132.3117990593829,256.0
1204,311.0,95.73127012350426,256.0
1205,384.0,139.66923194536466,256.0
1206,567.0,124.81810357920315,256.0
1207,463.0,118.07579848199276,256.0
1208,405.0,110.82266618608722,256.0
1209,631.0,128.9696319018405,256.0
1210,442.0,120.26059550043561,256.0
1211,451.0,129.43770491803278,256.0
1212,458.0,127.29105955221607,256.0
1213,423.0,121.75180759961027,256.0
1214,789.0,162.0320841889117,256.0
1215,659.0,141.69186941792424,256.0
1216,496.0,123.04315005610528,256.0
1217,487.0,137.44646913070412,256.0
1218,638.0,138.7440799589954,256.0
1219,554.0,126.3786097359736,256.0
1220,411.0,111.26583576960559,256.0
1221,968.0,160.98538944335837,256.0
1222,433.0,131.2815508851848,256.0
1223,606.0,163.5080595482546,256.0
1224,644.0,145.62440952967756,256.0
1225,283.0,103.15058763413388,256.0
1226,505.0,126.2930083981658,256.0
1227,340.0,115.23981086498432,256.0
1228,649.0,140.44052999178308,256.0
1229,526.0,132.62441968430826,256.0
1230,303.0,113.30662557781201,256.0
1231,436.0,127.43633468591094,256.0
1232,677.0,146.60080333693804,256.0
1233,249.0,122.25983223667689,256.0
1234,256.0,108.38240565313124,256.0
1235,446.0,121.14146241200349,256.0
1236,235.0,101.07866592326017,256.0
1237,217.0,100.40682911846012,256.0
1238,641.0,133.28338997013697,256.0
1239,416.0,125.64465931409579,256.0
1240,354.0,120.26406417658781,256.0
1241,460.0,136.3094931824029,256.0
1242,377.0,134.7662125618654,256.0
1243,484.0,122.87798340120625,256.0
1244,505.0,139.115481000358,256.0
1245,557.0,126.84328604420983,256.0
1246,380.0,117.42545288011398,256.0
1247,439.0,111.66212587276011,256.0
1248,859.0,159.34505428827572,256.0
1249,698.0,146.51996491952124,256.0
1250,327.0,118.45235414534288,256.0
1251,699.0,149.64804361460895,256.0
1252,596.0,133.27407786885246,256.0
1253,563.0,136.6756825590872,256.0
1254,315.0,106.15088671382885,256.0
1255,581.0,127.06538422183567,256.0
1256,485.0,125.23249703776209,256.0
1257,239.0,106.85225929162597,256.0
1258,773.0,137.8229591047393,256.0
1259,744.0,144.4095895349436,256.0
1260,850.0,165.37314589901288,256.0
1261,274.0,105.25608047242518,256.0
1262,682.0,138.75020391517128,256.0
1263,340.0,111.47217806041336,256.0
1264,429.0,124.7812643995945,256.0
1265,472.0,131.92191890806905,256.0
1266,475.0,135.3152883982377,256.0
1267,463.0,121.6124133043082,256.0
1268,517.0,120.68129084553422,256.0
1269,339.0,135.80454498608677,256.0
1270,676.0,163.61957696464412,256.0
1271,331.0,112.6703976285393,256.0
1272,447.0,127.79057135536766,256.0
1273,382.0,121.9843653250774,256.0
1274,430.0,114.1596690477414,256.0
1275,673.0,131.55845496093175,256.0
1276,686.0,131.6154794309486,256.0
1277,879.0,138.56004931013229,256.0
1278,448.0,110.69504578539564,256.0
1279,653.0,129.10448672296266,256.0
1280,1187.0,107.79622228924747,512.0
1281,1049.0,105.3501662960266,512.0
1282,1461.0,118.11216715104862,512.0
1283,764.0,110.11286731082747,512.0
1284,372.0,91.01979568311008,512.0
1285,912.0,93.25283040554778,512.0
1286,1971.0,136.80654473554128,512.0
1287,1275.0,108.6868642807574,512.0
1288,959.0,108.08695479225919,512.0
1289,764.0,108.2548150503866,512.0
1290,1416.0,122.0782959124928,512.0
1291,838.0,98.1225767968983,512.0
1292,663.0,106.4468972088776,512.0
1293,1261.0,118.31940008332177,512.0
1294,794.0,100.30116114640802,512.0
1295,552.0,100.31624491416096,512.0
1296,984.0,95.56423873143645,512.0
1297,922.0,118.09473997028232,512.0
1298,1346.0,115.3363501336766,512.0
1299,854.0,116.76568075489652,512.0
1300,711.0,103.6907165282359,512.0
1301,1258.0,127.30859986912812,512.0
1302,948.0,102.7017926981795,512.0
1303,768.0,96.2597238428627,512.0
1304,1618.0,124.84341417873388,512.0
1305,965.0,105.36950070701639,512.0
1306,1361.0,117.34497781844948,512.0
1307,1145.0,110.06639144155767,512.0
1308,988.0,117.95808395140284,512.0
1309,782.0,98.76421098691276,512.0
1310,485.0,102.98194751628908,512.0
1311,945.0,111.5236900780379,512.0
1312,1501.0,121.59028578242379,512.0
1313,1037.0,106.92522142305178,512.0
1314,1233.0,113.75688073394495,512.0
1315,640.0,95.47077459211151,512.0
1316,820.0,99.8073407284966,512.0
1317,1080.0,97.50177568161747,512.0
1318,837.0,96.65974718546316,512.0
1319,862.0,105.64263784176583,512.0
1320,887.0,82.56027808245693,512.0
1321,1391.0,122.06005594905065,512.0
1322,1254.0,108.09622047244095,512.0
1323,1376.0,118.08787770781355,512.0
1324,868.0,98.08664439406594,512.0
1325,1306.0,115.34287364563416,512.0
1326,985.0,106.5038468420111,512.0
1327,970.0,101.83721800070869,512.0
1328,1270.0,123.77855635625274,512.0
1329,865.0,93.54988301980104,512.0
1330,808.0,95.53662637732191,512.0
1331,607.0,95.20194356492821,512.0
1332,650.0,97.01438492063492,512.0
1333,642.0,107.35125370187562,512.0
1334,1007.0,107.40154032916078,512.0
1335,1290.0,120.34483376111741,512.0
1336,1154.0,112.44487727317897,512.0
1337,953.0,106.80445682451254,512.0
1338,1104.0,108.77379559293124,512.0
1339,1174.0,102.91271617900513,512.0
1340,810.0,101.06094647687114,512.0
1341,712.0,101.27979192312274,512.0
1342,733.0,89.15034173090677,512.0
1343,994.0,103.3958845940154,512.0
1344,1050.0,107.97403931908953,512.0
1345,773.0,105.32231619260382,512.0
1346,910.0,118.36944284208224,512.0
1347,946.0,103.75930703286235,512.0
1348,780.0,105.52691404228212,512.0
1349,754.0,93.5099010886222,512.0
1350,1124.0,108.17520832090368,512.0
1351,1254.0,118.66438533314765,512.0
1352,1298.0,114.63709613400016,512.0
1353,983.0,107.72850364311383,512.0
1354,939.0,118.51308744202711,512.0
1355,669.0,115.70925723376753,512.0
1356,1800.0,130.07046113516304,512.0
1357,1141.0,106.96204512588895,512.0
1358,931.0,106.74903888074195,512.0
1359,1316.0,138.3353165917141,512.0
1360,657.0,94.41077394209354,512.0
1361,931.0,116.65596438701544,512.0
1362,1173.0,102.89788340878405,512.0
1363,636.0,96.62260879961741,512.0
1364,911.0,106.20406178035417,512.0
1365,974.0,107.77207801263023,512.0
1366,1139.0,112.65883664450372,512.0
1367,544.0,95.06056621441236,512.0
1368,639.0,97.06094655761137,512.0
1369,560.0,96.6894357483748,512.0
1370,1240.0,115.53274051725849,512.0
1371,1189.0,110.62446954754647,512.0
1372,583.0,97.15793871866295,512.0
1373,933.0,105.05874430580313,512.0
1374,800.0,102.41301452904816,512.0
1375,833.0,111.1027617723028,512.0
1376,1718.0,127.61438310015457,512.0
1377,806.0,103.31730367481745,512.0
1378,762.0,102.70602328528433,512.0
1379,1428.0,124.37178111587983,512.0
1380,930.0,101.45830439872225,512.0
1381,1114.0,110.48468110470893,512.0
1382,823.0,103.02322672860461,512.0
1383,945.0,98.19414057838418,512.0
1384,936.0,105.30119306072858,512.0
1385,449.0,86.13500595001983,512.0
1386,843.0,103.21680141983829,512.0
1387,1391.0,129.09383895690254,512.0
1388,924.0,104.33342568222746,512.0
1389,1225.0,110.03973509933775,512.0
1390,1309.0,111.31402426894768,512.0
1391,1439.0,128.5686660698299,512.0
1392,745.0,99.84799476117715,512.0
1393,1261.0,109.04754506523254,512.0
1394,1716.0,126.6551244334897,512.0
1395,695.0,101.68136854885257,512.0
1396,770.0,119.84671373172914,512.0
1397,1489.0,112.30368311327311,512.0
1398,1079.0,114.74690916318823,512.0
1399,1064.0,103.66773493640146,512.0
1400,793.0,104.04323947865883,512.0
1401,810.0,97.51298907646475,512.0
1402,732.0,92.7528150651859,512.0
1403,975.0,112.3603244514419,512.0
1404,891.0,101.32954169826363,512.0
1405,1495.0,116.24299811762022,512.0
1406,1003.0,106.99745476237821,512.0
1407,1150.0,105.39811386929581,512.0
1408,1101.0,113.40249718028375,512.0
1409,980.0,113.10605277799857,512.0
1410,1001.0,115.68977035490606,512.0
1411,973.0,102.45789327404114,512.0
1412,507.0,88.28325334076833,512.0
1413,1216.0,111.75488359113379,512.0
1414,1524.0,124.05688073394495,512.0
1415,970.0,112.81662572919865,512.0
1416,758.0,101.11330000199192,512.0
1417,883.0,107.59139572160767,512.0
1418,1271.0,118.41117669270056,512.0
1419,1110.0,108.23135279359643,512.0
1420,814.0,101.46604392328331,512.0
1421,1235.0,125.77040440810805,512.0
1422,1085.0,118.51813657176986,512.0
1423,1081.0,106.85579849989058,512.0
1424,1032.0,97.0023484514898,512.0
1425,947.0,98.12202369239246,512.0
1426,869.0,107.9633761775507,512.0
1427,1121.0,131.01579125315726,512.0
1428,848.0,95.30167813035855,512.0
1429,1184.0,124.57757509665906,512.0
1430,1235.0,110.48573343011894,512.0
1431,761.0,104.49624045728315,512.0
1432,959.0,112.94334159643034,512.0
1433,1122.0,101.94120104230899,512.0
1434,1330.0,118.02948030994163,512.0
1435,1310.0,132.3370588001747,512.0
1436,1179.0,102.33120860337583,512.0
1437,1240.0,114.23421576550827,512.0
1438,631.0,93.38410208596135,512.0
1439,924.0,103.74965841809625,512.0
1440,576.0,111.0973770167277,512.0
1441,819.0,100.46806191410508,512.0
1442,837.0,98.77590591226955,512.0
1443,1367.0,111.28063571727311,512.0
1444,586.0,92.58055732230879,512.0
1445,1030.0,114.99050390264043,512.0
1446,693.0,91.90156192540694,512.0
1447,1213.0,112.11131498470948,512.0
1448,807.0,97.76909674640774,512.0
1449,948.0,107.82001726893613,512.0
1450,932.0,109.14969310529766,512.0
1451,625.0,93.00770519262981,512.0
1452,1704.0,122.60883990994193,512.0
1453,1197.0,110.60537563865529,512.0
1454,1406.0,114.96823447866126,512.0
1455,615.0,100.6366618945359,512.0
1456,1164.0,112.5647965231134,512.0
1457,1076.0,112.01265898488896,512.0
1458,1383.0,134.61308188585608,512.0
1459,788.0,104.81464658538529,512.0
1460,2094.0,131.89630204292735,512.0
1461,487.0,92.75983940508682,512.0
1462,825.0,107.72766135125462,512.0
1463,725.0,95.45853234910986,512.0
1464,1539.0,117.38272683934531,512.0
1465,1597.0,115.04909817646708,512.0
1466,473.0,94.08432379072063,512.0
1467,1093.0,120.92401873238877,512.0
1468,1163.0,110.96196649615369,512.0
1469,1276.0,100.18974839211252,512.0
1470,949.0,99.75022424206183,512.0
1471,1059.0,112.759885443413,512.0
1472,916.0,100.19973395278654,512.0
1473,1223.0,106.89952257807838,512.0
1474,1483.0,115.96768166640166,512.0
1475,1039.0,113.97099656905769,512.0
1476,785.0,102.23248533840545,512.0
1477,979.0,103.4129672431657,512.0
1478,1852.0,146.48855188231573,512.0
1479,767.0,110.54518252543387,512.0
1480,886.0,94.14311605026786,512.0
1481,955.0,107.44439816743024,512.0
1482,1190.0,104.19244157135753,512.0
1483,1916.0,144.96459622612855,512.0
1484,1293.0,120.29309659203881,512.0
1485,776.0,111.08321582490913,512.0
1486,936.0,101.87248002854481,512.0
1487,1167.0,120.57435376992419,512.0
1488,858.0,107.68895516452928,512.0
1489,1641.0,123.14552038359761,512.0
1490,770.0,95.80876462265091,512.0
1491,566.0,95.72423981528587,512.0
1492,889.0,107.64689957201155,512.0
1493,916.0,103.01431293921468,512.0
1494,1063.0,115.58247015102395,512.0
1495,1226.0,114.61820603554531,512.0
1496,641.0,99.6350141933449,512.0
1497,1505.0,130.9994038748137,512.0
1498,786.0,112.9810696997127,512.0
1499,969.0,108.2437778307888,512.0
1500,647.0,97.33345932719278,512.0
1501,1071.0,129.2859229433128,512.0
1502,897.0,116.64215433445744,512.0
1503,960.0,97.19130140590933,512.0
1504,846.0,98.46480194857051,512.0
1505,872.0,103.56789729686628,512.0
1506,1019.0,123.07266327727805,512.0
1507,1362.0,120.64430334958327,512.0
1508,905.0,102.2763317251375,512.0
1509,1563.0,124.66945581627559,512.0
1510,949.0,115.71511338523105,512.0
1511,1271.0,113.42709508819861,512.0
1512,1589.0,125.28979056551286,512.0
1513,937.0,109.48338789031108,512.0
1514,837.0,102.9577897008454,512.0
1515,742.0,95.8261684853079,512.0
1516,945.0,109.74223009272156,512.0
1517,801.0,101.01977681585322,512.0
1518,1052.0,108.4959851271706,512.0
1519,1045.0,114.5811272332445,512.0
